angDist,_RAJ2000,_DEJ2000,E,GaiaDR2,RAJ2000,DEJ2000,PRF,Simbad,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.175529,132.85524305704,11.80376228259,,604917629355037568,132.85524305704,11.80376228259,1.0,Simbad,132.85529122507,11.80377470316,0.0004004,0.0002702,115.92,604917629355037568,132.85524150643,0.0187,11.80376189587,0.0105,1.1660,0.0229,50.8557,11.323,-10.950,0.024,-2.882,0.019,350,3.3582,443.89,0.053,1.632e+00,31,,,17,1.130,0,4.79525e+04,1.15565e+01,13.985338,2.47697e+04,3.51739e+01,14.353739,3.29063e+04,13.454699,1.203,0.899040,,,0,,,122161328553154993,1237671262272290979,,510153204,0.002768,0.003188,0.003848,13.985338,0.002768,4.79525e+04,-0.005,0.3790,0.2995,-0.3025
0.176783,133.14846107204,11.98116483049,,604944803611816960,133.14846107204,11.98116483049,1.0,Simbad,133.14850939686,11.98117812612,0.0002990,0.0001879,108.73,604944803611816960,133.14845952146,0.0144,11.98116440438,0.0076,1.1289,0.0176,64.0016,11.403,-10.978,0.018,-3.087,0.013,393,-1.3839,356.61,0.000,0.000e+00,31,,,17,0.950,0,9.20019e+04,1.53325e+01,13.277875,5.01314e+04,2.70732e+01,13.588268,5.98550e+04,12.805144,1.195,0.783124,,,0,,,122371331484577910,1237671125370536009,,510153562,0.002761,0.002851,0.003841,13.277875,0.002761,9.20019e+04,-0.003,0.2895,0.2022,-0.2808
0.176080,132.59407094223,12.08627324677,,604987070386114688,132.59407094223,12.08627324677,1.0,Simbad,132.59411938775,12.08628542099,0.0004424,0.0002938,117.70,604987070386114688,132.59406939106,0.0207,12.08627282363,0.0116,1.1862,0.0246,48.2754,11.359,-11.000,0.026,-2.834,0.021,378,10.8602,758.92,0.120,9.999e+00,31,,,17,1.422,0,5.91549e+04,1.17817e+01,13.757390,3.25386e+04,1.58626e+01,14.057546,3.80548e+04,13.296870,1.193,0.760675,,,0,,,122501325941154050,1237671262809096226,,511151954,0.002764,0.002840,0.003848,13.757390,0.002764,5.91549e+04,-0.003,0.4148,0.3316,-0.3274
0.181856,132.90580993895,11.83479438266,,604917972952399232,132.90580993895,11.83479438266,1.0,Simbad,132.90585967499,11.83480788026,0.0002664,0.0001730,109.51,604917972952399232,132.90580837227,0.0125,11.83479401260,0.0064,1.1780,0.0156,75.5239,11.721,-11.298,0.016,-3.120,0.012,430,-2.5182,554.92,0.046,3.134e+00,31,,,17,0.914,0,1.99560e+05,3.78542e+01,12.437181,1.09639e+05,5.36304e+01,12.738634,1.28350e+05,11.976907,1.193,0.761727,,,0,,,122201329059082259,,,510153308,0.002763,0.002840,0.003796,12.437181,0.002763,1.99560e+05,-0.004,0.2576,0.1858,-0.2698
0.174283,132.77393729187,11.72970156107,,604910860486613632,132.77393729187,11.72970156107,1.0,Simbad,132.77398543169,11.72971260860,0.0003445,0.0002304,113.02,604910860486613632,132.77393574801,0.0167,11.72970120496,0.0095,1.1338,0.0200,56.7156,11.242,-10.945,0.020,-2.566,0.016,349,-1.0629,319.09,0.000,0.000e+00,31,,,17,0.959,0,5.32466e+04,1.65468e+01,13.871636,2.79386e+04,3.12884e+01,14.223030,3.60858e+04,13.354555,1.202,0.868475,,,0,,,122071327740146120,1237670964308476212,,509150319,0.002776,0.003044,0.003900,13.871636,0.002776,5.32466e+04,-0.003,0.3297,0.2513,-0.2851
0.175718,132.71883609571,12.14908794371,,604977552738539776,132.71883609571,12.14908794371,1.0,Simbad,132.71888456327,12.14909966543,0.0005557,0.0003769,109.38,604977552738539776,132.71883452950,0.0259,12.14908756525,0.0146,1.1250,0.0314,35.7971,11.337,-11.005,0.033,-2.723,0.025,422,0.0076,433.91,0.026,1.516e-01,31,,,19,0.999,0,1.48420e+04,3.44036e+00,15.258637,7.33043e+03,1.40374e+01,15.675719,1.07256e+04,14.671843,1.217,1.003877,,,0,,,122571327188829429,1237671262809096572,,511152065,0.002767,0.003480,0.004338,15.258637,0.002767,1.48420e+04,-0.001,0.5389,0.4005,-0.2418
0.173050,132.90418478306,11.61433602898,,604896566835439872,132.90418478306,11.61433602898,1.0,Simbad,132.90423180973,11.61434976964,0.0004357,0.0003005,104.74,604896566835439872,132.90418327481,0.0216,11.61433558117,0.0113,1.2331,0.0259,47.6668,11.163,-10.697,0.027,-3.192,0.019,403,-0.1515,402.43,0.000,0.000e+00,31,,,17,0.994,0,2.72245e+04,5.18227e+00,14.599969,1.32341e+04,1.89587e+01,15.034307,1.98832e+04,14.001678,1.216,1.032628,,,0,,,121931329042417707,1237671262272291158,,509150522,0.002763,0.003194,0.003937,14.599969,0.002763,2.72245e+04,-0.003,0.4282,0.3111,-0.1837
0.175921,132.64593328051,11.89845983097,,604964083721159936,132.64593328051,11.89845983097,1.0,Simbad,132.64598128404,11.89847330683,0.0010502,0.0007571,116.60,604964083721159936,132.64593172448,0.0503,11.89845939839,0.0281,1.1376,0.0568,20.0197,11.351,-10.911,0.062,-3.129,0.051,396,-0.4967,393.32,0.000,0.000e+00,31,,,18,0.981,0,4.43967e+03,2.25928e+00,16.568990,1.67750e+03,9.59890e+00,17.276886,3.93829e+03,15.759627,1.265,1.517259,,,0,,,122271326459818666,1237671125370274209,,510152880,0.002810,0.006811,0.004572,16.568990,0.002810,4.43967e+03,-0.007,0.9983,0.8242,-0.2577
0.182225,132.79846092841,11.81404128924,,604920584292552832,132.79846092841,11.81404128924,1.0,Simbad,132.79851097286,11.81405404536,0.0003514,0.0002263,105.04,604920584292552832,132.79845931611,0.0168,11.81404088683,0.0086,1.1583,0.0208,55.5969,11.756,-11.377,0.021,-2.961,0.015,346,-1.0738,314.58,0.000,0.000e+00,31,,,17,0.958,0,6.64710e+04,1.18578e+01,13.630787,3.65669e+04,2.28328e+01,13.930822,4.28315e+04,13.168488,1.194,0.762335,,,0,,,122171327985387330,1237671125370339642,,510153081,0.002762,0.002871,0.003804,13.630787,0.002762,6.64710e+04,-0.002,0.3444,0.2368,-0.2221
0.178531,132.48592182512,11.94812144547,,604968103810569856,132.48592182512,11.94812144547,1.0,Simbad,132.48597068059,11.94813466654,0.0002561,0.0001687,119.95,604968103810569856,132.48592025382,0.0119,11.94812103192,0.0072,1.1832,0.0139,85.2406,11.516,-11.100,0.015,-3.068,0.012,408,-1.3084,390.71,0.000,0.000e+00,31,,,19,0.953,0,1.05631e+05,1.88141e+01,13.127889,5.87746e+04,4.70400e+01,13.415568,6.71595e+04,12.680127,1.192,0.735441,,,0,,,122331324859698242,1237671262809030698,,510152749,0.002762,0.002922,0.003846,13.127889,0.002762,1.05631e+05,-0.003,0.2373,0.1942,-0.3483
0.173978,132.91266474687,11.7987126345,,604917045239468544,132.91266474687,11.7987126345,1.0,Simbad,132.91271220219,11.79872596341,0.0003434,0.0002208,119.42,604917045239468544,132.91266321981,0.0152,11.79871220215,0.0081,1.1531,0.0184,62.7283,11.224,-10.788,0.020,-3.096,0.016,429,0.2010,431.40,0.000,0.000e+00,31,,,18,1.006,0,7.12246e+04,9.90921e+00,13.555792,3.81538e+04,2.52701e+01,13.884696,4.72735e+04,13.061352,1.199,0.823344,,,0,,,122151329127308938,1237671262272290977,,509150535,0.002759,0.002881,0.003830,13.555792,0.002759,7.12246e+04,-0.002,0.3182,0.2558,-0.3636
0.178112,133.01541926968,11.96912172245,,604944082058063616,133.01541926968,11.96912172245,1.0,Simbad,133.01546815945,11.96913438845,0.0009954,0.0006361,109.23,604944082058063616,133.01541769751,0.0454,11.96912131808,0.0237,1.0775,0.0550,19.5829,11.490,-11.107,0.060,-2.941,0.042,412,-1.1178,391.48,0.000,0.000e+00,31,,,18,0.960,0,5.63412e+03,2.33969e+00,16.310300,2.37375e+03,1.12989e+01,16.899952,4.67122e+03,15.574321,1.250,1.325631,,,0,,,122361330154323438,1237671125370470541,,510153435,0.002792,0.005873,0.004149,16.310300,0.002792,5.63412e+03,0.000,0.9629,0.6842,-0.2768
0.179104,132.89902942343,11.89297372653,,604922748956025216,132.89902942343,11.89297372653,1.0,Simbad,132.89907877334,11.89298569242,0.0002903,0.0001924,101.45,604922748956025216,132.89902783468,0.0143,11.89297338637,0.0074,1.1370,0.0174,65.5037,11.552,-11.215,0.018,-2.769,0.012,433,3.1533,967.49,0.085,1.166e+01,31,,,18,1.109,0,2.96067e+05,6.10146e+01,12.008891,1.35848e+05,5.01198e+01,12.505912,2.27765e+05,11.354177,1.228,1.151734,34.85,0.59,15,4250.0,2.5,,,,510153297,0.002764,0.002819,0.003802,12.008891,0.002764,2.96067e+05,-0.003,0.2871,0.1972,-0.1624
0.177982,132.94335054446,11.7740745065,,604916701642080000,132.94335054446,11.7740745065,1.0,Simbad,132.94339903498,11.77408832097,0.0002876,0.0001889,99.85,604916701642080000,132.94334899042,0.0147,11.77407406215,0.0070,1.1399,0.0174,65.6061,11.480,-11.023,0.018,-3.208,0.012,397,-2.1430,342.71,0.000,0.000e+00,31,,,18,0.924,0,9.44698e+04,1.65678e+01,13.249134,5.25682e+04,2.78713e+01,13.536736,6.00646e+04,12.801349,1.192,0.735387,,,0,,,122121329434179372,1237671262272291361,,509150578,0.002762,0.002849,0.003808,13.249134,0.002762,9.44698e+04,-0.002,0.2852,0.1925,-0.1445
0.176834,132.85802657447,11.55000952363,,604894707113832704,132.85802657447,11.55000952363,1.0,Simbad,132.85807509879,11.55002187731,0.0002798,0.0001787,103.93,604894707113832704,132.85802503340,0.0144,11.55000917119,0.0067,1.1061,0.0172,64.3146,11.401,-11.037,0.017,-2.859,0.012,357,-2.5876,442.83,0.016,3.039e-01,31,,,15,0.903,0,1.78099e+05,3.05002e+01,12.560714,9.88912e+04,4.18743e+01,12.850648,1.13188e+05,12.113398,1.191,0.737250,34.85,2.25,12,6000.0,3.5,121861328580760518,1237671124833468661,,508147335,0.002762,0.002828,0.003802,12.560714,0.002762,1.78099e+05,-0.004,0.2749,0.1861,-0.2116
0.178187,132.87549645461,11.73051200763,,604910310730772992,132.87549645461,11.73051200763,1.0,Simbad,132.87554538063,11.73052446041,0.0009714,0.0006759,111.58,604910310730772992,132.87549486283,0.0484,11.73051161899,0.0262,1.1387,0.0568,20.0521,11.498,-11.129,0.058,-2.889,0.045,382,51.3619,7450.20,0.399,1.668e+02,31,,,17,3.367,0,1.19662e+05,2.93273e+01,12.992477,6.60985e+04,3.44095e+01,13.288063,7.69073e+04,12.532977,1.195,0.755086,,,0,,,122071328755977095,1237671262272290994,,509150473,0.002768,0.002847,0.003798,12.992477,0.002768,1.19662e+05,-0.001,0.9369,0.7230,-0.2458
0.173742,132.972118953,11.93808133904,,604920481213271296,132.972118953,11.93808133904,1.0,Simbad,132.97216667556,11.93809355341,0.0004625,0.0002813,114.31,604920481213271296,132.97211741503,0.0202,11.93808094463,0.0107,1.1750,0.0272,43.1889,11.209,-10.844,0.027,-2.837,0.020,400,2.6561,480.55,0.050,1.223e+00,31,,,17,1.095,0,3.53793e+04,6.10032e+00,14.315496,1.76545e+04,1.64784e+01,14.721404,2.52473e+04,13.742359,1.213,0.979045,,,0,,,122321329721446189,1237671125370470486,,510153385,0.002762,0.002969,0.003845,14.315496,0.002762,3.53793e+04,-0.002,0.4371,0.3193,-0.3622
0.171411,132.9310368764,11.81449200913,,604917148318674816,132.9310368764,11.81449200913,1.0,Simbad,132.93108370405,11.81450490144,0.0006312,0.0004100,103.36,604917148318674816,132.93103535396,0.0301,11.81449158258,0.0154,1.1496,0.0375,30.6412,11.062,-10.648,0.039,-2.997,0.026,463,0.9337,507.06,0.059,6.736e-01,31,,,18,1.030,0,1.20333e+04,3.01687e+00,15.486406,5.68453e+03,1.39755e+01,15.951807,9.05100e+03,14.856154,1.225,1.095654,,,0,,,122171329310797879,1237671262272291041,,510153338,0.002769,0.003861,0.004127,15.486406,0.002769,1.20333e+04,-0.001,0.6214,0.4247,-0.1963
0.175605,132.62932178446,11.85452468249,,604962743691561472,132.62932178446,11.85452468249,1.0,Simbad,132.62936980556,11.85453774795,0.0011283,0.0007886,116.49,604962743691561472,132.62932023154,0.0501,11.85452425671,0.0279,1.1727,0.0570,20.5905,11.330,-10.916,0.067,-3.036,0.054,397,2.6540,491.05,0.120,1.015e+00,31,,,18,1.095,0,4.81403e+03,2.23673e+00,16.481094,1.95107e+03,9.34885e+00,17.112858,4.08608e+03,15.719627,1.254,1.393230,,,0,,,122221326293655927,1237671125370274001,,510152865,0.002801,0.005903,0.004606,16.481094,0.002801,4.81403e+03,-0.004,1.0694,0.8669,-0.2805
0.175068,132.67703397172,11.66371980347,,604908863325982976,132.67703397172,11.66371980347,1.0,Simbad,132.67708182984,11.66373276880,0.0003274,0.0001936,117.95,604908863325982976,132.67703242445,0.0144,11.66371939943,0.0078,1.1562,0.0172,67.3304,11.295,-10.887,0.019,-3.008,0.014,376,1.3923,416.78,0.000,0.000e+00,31,,,17,1.051,0,9.15759e+04,1.65710e+01,13.282914,5.07693e+04,2.89518e+01,13.574538,5.84151e+04,12.831583,1.192,0.742955,,,0,,,121991326771336955,1237671262272160029,,509150231,0.002762,0.002858,0.003805,13.282914,0.002762,9.15759e+04,-0.003,0.3031,0.2298,-0.4145
0.181115,133.35687366203,11.59912858876,,604708992727391488,133.35687366203,11.59912858876,1.0,Simbad,133.35692325577,11.59914166385,0.0003052,0.0001756,108.79,604708992727391488,133.35687207555,0.0131,11.59912817122,0.0071,1.1542,0.0176,65.6987,11.682,-11.280,0.018,-3.036,0.012,521,0.4744,536.39,0.000,3.539e-15,31,,,18,1.014,0,8.34325e+04,1.28649e+01,13.384029,4.65976e+04,2.21095e+01,13.667633,5.28215e+04,12.940867,1.192,0.726766,,,0,,,121911333569599436,1237671124833665278,,508147612,0.002760,0.002837,0.003811,13.384029,0.002760,8.34325e+04,-0.002,0.2944,0.1931,-0.3341
0.172985,132.91694085462,11.87870559261,,604919789722800256,132.91694085462,11.87870559261,1.0,Simbad,132.91698847150,11.87871732506,0.0003183,0.0001983,101.45,604919789722800256,132.91693931839,0.0151,11.87870522246,0.0076,1.1667,0.0191,60.9554,11.160,-10.823,0.019,-2.723,0.013,433,-2.3557,363.96,0.000,0.000e+00,31,,,18,0.920,0,6.52641e+04,9.01773e+00,13.650682,3.59251e+04,2.17835e+01,13.950048,4.20112e+04,13.189482,1.194,0.760566,,,0,,,122251329170014931,,,510153320,0.002759,0.002867,0.003811,13.650682,0.002759,6.52641e+04,-0.002,0.3144,0.2043,-0.1877
0.179032,132.66003855394,12.1221421779,,604977071702225280,132.66003855394,12.1221421779,1.0,Simbad,132.66008764474,12.12215519920,0.0002872,0.0001936,110.81,604977071702225280,132.66003698020,0.0137,12.12214176631,0.0082,1.1229,0.0168,66.8299,11.548,-11.145,0.017,-3.022,0.013,380,-0.8136,354.54,0.000,0.000e+00,31,,,18,0.970,0,7.32808e+04,1.39615e+01,13.524892,4.07202e+04,2.59153e+01,13.814017,4.64765e+04,13.079811,1.190,0.734206,,,0,,,122541326600467106,1237671262809096358,,511152002,0.002763,0.002874,0.003877,13.524892,0.002763,7.32808e+04,-0.005,0.2772,0.2078,-0.2596
0.170043,132.87067021609,11.79526094241,,604917388836866560,132.87067021609,11.79526094241,1.0,Simbad,132.87071652179,11.79527422561,0.0006934,0.0004493,102.00,604917388836866560,132.87066872744,0.0353,11.79526051010,0.0177,1.1318,0.0440,25.7072,10.970,-10.527,0.043,-3.086,0.029,325,-1.5770,292.50,0.000,0.000e+00,31,,,15,0.937,0,1.28008e+04,4.03957e+00,15.419273,5.68850e+03,1.53766e+01,15.951048,1.01779e+04,14.728755,1.239,1.222293,,,0,,,122151328707184799,1237671262272291038,,509150464,0.002777,0.004049,0.004553,15.419273,0.002777,1.28008e+04,0.001,0.6847,0.4626,-0.1792
0.173540,132.93641434768,11.75035052927,,604904538294704768,132.93641434768,11.75035052927,1.0,Simbad,132.93646203872,11.75036251524,0.0003084,0.0002046,104.52,604904538294704768,132.93641281377,0.0150,11.75035014530,0.0073,1.1850,0.0174,68.0489,11.195,-10.844,0.019,-2.783,0.013,376,-2.9390,305.30,0.000,0.000e+00,31,,,17,0.893,0,9.68734e+04,1.62212e+01,13.221856,5.41265e+04,3.16418e+01,13.505016,6.13821e+04,12.777791,1.192,0.727225,,,0,,,122101329365040902,1237671262272291314,,509150569,0.002761,0.002861,0.003800,13.221856,0.002761,9.68734e+04,-0.002,0.3029,0.2126,-0.2006
0.176925,132.78770689314,12.05060184178,,604973017253073536,132.78770689314,12.05060184178,1.0,Simbad,132.78775544384,12.05061452560,0.0002873,0.0002026,109.87,604973017253073536,132.78770532888,0.0142,12.05060143636,0.0079,1.1531,0.0167,69.0211,11.414,-11.027,0.017,-2.945,0.013,402,-1.5468,356.25,0.000,2.017e-15,31,,,19,0.945,0,7.04450e+04,1.46179e+01,13.567740,3.90764e+04,2.35655e+01,13.858755,4.48811e+04,13.117736,1.192,0.741019,,,0,,,122461327877471223,1237671262809161856,,511152128,0.002765,0.002866,0.003819,13.567740,0.002765,7.04450e+04,-0.003,0.2788,0.2141,-0.2221
0.178794,133.07734453034,11.74064654363,,604905156769963136,133.07734453034,11.74064654363,1.0,Simbad,133.07739350367,11.74065948690,0.0003161,0.0002082,80.58,604905156769963136,133.07734294700,0.0146,11.74064617615,0.0069,1.1759,0.0179,65.7926,11.533,-11.137,0.020,-2.995,0.013,380,-2.6753,619.64,0.056,4.522e+00,31,,,16,0.903,0,1.64355e+06,2.19941e+02,10.147911,7.25610e+05,2.16215e+02,10.686784,1.30523e+06,9.458681,1.236,1.228103,33.59,0.27,12,5000.0,3.0,,1237671262272356806,,509150733,0.002759,0.002809,0.003787,10.147911,0.002759,1.64355e+06,-0.004,0.3137,0.2118,0.1374
0.176021,132.82537388096,11.7152001455,,604910340794779264,132.82537388096,11.7152001455,1.0,Simbad,132.82542224932,11.71521229662,0.0002650,0.0001764,108.71,604910340794779264,132.82537233082,0.0131,11.71519975036,0.0073,1.1652,0.0153,76.2632,11.354,-10.998,0.016,-2.823,0.012,375,-0.4210,381.16,0.000,0.000e+00,31,,,18,0.984,0,1.05158e+05,1.75735e+01,13.132758,5.79747e+04,2.67946e+01,13.430447,6.76137e+04,12.672810,1.194,0.757637,,,0,,,122051328254498721,,,509150382,0.002761,0.002835,0.003826,13.132758,0.002761,1.05158e+05,-0.002,0.2573,0.1874,-0.2464
0.173779,132.78257971458,11.99315874965,,604971471064858496,132.78257971458,11.99315874965,1.0,Simbad,132.78262752238,11.99317071942,0.0006187,0.0004342,116.50,604971471064858496,132.78257817877,0.0298,11.99315836023,0.0179,1.1148,0.0350,31.8975,11.210,-10.860,0.036,-2.781,0.030,382,0.6444,411.34,0.000,0.000e+00,31,,,19,1.023,0,1.15958e+04,3.48199e+00,15.526613,5.44712e+03,1.22755e+01,15.998124,8.73182e+03,14.895134,1.223,1.102990,,,0,,,122391327826192294,1237671125370339879,,510153054,0.002775,0.003711,0.004121,15.526613,0.002775,1.15958e+04,-0.004,0.5866,0.4767,-0.2774
0.182292,132.65840047761,11.91129974998,,604964118080894464,132.65840047761,11.91129974998,1.0,Simbad,132.65845029773,11.91131345292,0.0004127,0.0002864,117.77,604964118080894464,132.65839887500,0.0200,11.91129931075,0.0114,1.1282,0.0233,48.4221,11.760,-11.321,0.024,-3.182,0.020,400,-0.6952,384.61,0.000,0.000e+00,31,,,17,0.975,0,2.83092e+04,5.30302e+00,14.557549,1.46121e+04,1.89772e+01,14.926761,1.95279e+04,14.021258,1.206,0.905502,,,0,,,122291326584454070,1237671125370274058,,510152893,0.002763,0.003126,0.003876,14.557549,0.002763,2.83092e+04,-0.002,0.3888,0.3181,-0.2945
0.175911,132.91766298121,12.14758515047,,604997172149101312,132.91766298121,12.14758515047,1.0,Simbad,132.91771132184,12.14759757461,0.0011427,0.0007814,107.68,604997172149101312,132.91766143198,0.0562,12.14758473676,0.0294,1.1958,0.0680,17.5914,11.348,-10.974,0.069,-2.889,0.051,431,-1.1745,409.71,0.000,0.000e+00,31,,,18,0.959,0,3.68698e+03,1.88454e+00,16.770690,1.36409e+03,8.57558e+00,17.501438,3.35507e+03,15.933643,1.280,1.567795,,,0,,,122571329176957565,1237671262809227588,,511152243,0.002811,0.007374,0.005280,16.770690,0.002811,3.68698e+03,0.002,1.1143,0.8214,-0.2198
0.173771,132.85044236374,11.78592867377,,604917320117398400,132.85044236374,11.78592867377,1.0,Simbad,132.85049006731,11.78594089199,0.0002821,0.0001891,107.86,604917320117398400,132.85044083113,0.0138,11.78592828222,0.0076,1.1778,0.0169,69.7474,11.210,-10.845,0.017,-2.837,0.012,383,1.5922,428.45,0.000,0.000e+00,31,,,18,1.058,0,8.85487e+04,1.82976e+01,13.319411,4.89046e+04,9.57539e+01,13.615169,6.25850e+04,12.756721,1.259,0.858448,,,0,,,122141328505303615,1237671262272291009,,,0.002764,0.003508,0.010291,13.319411,0.002764,8.85487e+04,0.055,0.2747,0.1997,-0.2332
0.179343,132.91266147828,11.8847742146,,604919789722799232,132.91266147828,11.8847742146,1.0,Simbad,132.91271052514,11.88478756460,0.0005698,0.0003584,101.96,604919789722799232,132.91265988901,0.0270,11.88477378006,0.0135,1.1296,0.0341,33.1260,11.572,-11.149,0.035,-3.102,0.023,438,-1.0144,417.98,0.000,0.000e+00,31,,,18,0.965,0,1.54684e+04,3.44435e+00,15.213750,6.97142e+03,1.23582e+01,15.730239,1.20923e+04,14.541624,1.232,1.188615,,,0,,,122261329126992221,,,510153317,0.002766,0.003390,0.003974,15.213750,0.002766,1.54684e+04,-0.003,0.5623,0.3699,-0.1912
0.179074,132.98784306953,12.19771476128,,604999165013904640,132.98784306953,12.19771476128,1.0,Simbad,132.98789252091,12.19772651190,0.0009600,0.0006336,110.95,604999165013904640,132.98784146643,0.0465,12.19771437430,0.0241,1.0313,0.0566,18.2338,11.555,-11.228,0.057,-2.731,0.042,431,0.2127,450.16,0.000,0.000e+00,31,,,17,1.007,0,5.39165e+03,2.29018e+00,16.358063,2.19842e+03,1.34076e+01,16.983265,4.50509e+03,15.613637,1.243,1.369628,,,0,,,122631329879297715,1237671262809227681,,511152301,0.002794,0.007185,0.004573,16.358063,0.002794,5.39165e+03,-0.012,0.9247,0.6840,-0.2746
0.177622,132.83868742617,11.90402113793,,604922336638992128,132.83868742617,11.90402113793,1.0,Simbad,132.83873628031,11.90403335289,0.0007752,0.0005332,103.61,604922336638992128,132.83868585490,0.0373,11.90402074570,0.0209,1.1124,0.0458,24.2730,11.458,-11.102,0.048,-2.837,0.034,371,1.6671,429.59,0.050,2.958e-01,31,,,19,1.061,0,8.05050e+03,2.91580e+00,15.922810,3.50102e+03,1.05715e+01,16.478056,6.47481e+03,15.219828,1.239,1.258228,,,0,,,122281328387515317,1237671125370404981,,510153164,0.002783,0.004305,0.004444,15.922810,0.002783,8.05050e+03,-0.004,0.7638,0.5494,-0.1726
0.174305,132.99584125915,11.69698884055,,604903370063591424,132.99584125915,11.69698884055,1.0,Simbad,132.99588919476,11.69700071185,0.0004221,0.0002931,96.56,604903370063591424,132.99583971486,0.0205,11.69698846002,0.0108,1.2436,0.0247,50.3828,11.245,-10.902,0.026,-2.757,0.018,404,-1.0065,380.01,0.000,0.000e+00,31,,,18,0.964,0,2.85176e+04,5.35443e+00,14.549583,1.48699e+04,1.80416e+01,14.907772,1.94324e+04,14.026579,1.203,0.881193,,,0,,,122031329958836878,1237671262272356399,,509150652,0.002763,0.003086,0.003880,14.549583,0.002763,2.85176e+04,-0.003,0.4207,0.2951,-0.0844
0.178447,132.79650698705,11.44301649595,,598885944787392000,132.79650698705,11.44301649595,1.0,Simbad,132.79655576099,11.44302960210,0.0003719,0.0002474,110.62,598885944787392000,132.79650541695,0.0164,11.44301607977,0.0095,1.2220,0.0194,63.0764,11.512,-11.102,0.022,-3.043,0.017,329,2.1093,382.25,0.018,2.265e-01,31,,,16,1.083,0,6.17470e+04,1.42097e+01,13.710828,3.40891e+04,3.25899e+01,14.007005,3.95536e+04,13.254931,1.193,0.752073,,,0,,,121731327965722167,1237671124833468444,,508147285,0.002767,0.002977,0.003818,13.710828,0.002767,6.17470e+04,-0.003,0.3588,0.2661,-0.2662
0.173856,132.83198614286,11.82752954387,,604920653012016896,132.83198614286,11.82752954387,1.0,Simbad,132.83203358636,11.82754280716,0.0006114,0.0004139,107.25,604920653012016896,132.83198461278,0.0300,11.82752911072,0.0168,1.1228,0.0367,30.5681,11.217,-10.785,0.037,-3.082,0.027,373,0.2378,389.88,0.000,0.000e+00,31,,,18,1.008,0,1.26181e+04,3.57259e+00,15.434878,6.09008e+03,2.19394e+01,15.876985,9.26509e+03,14.830771,1.217,1.046213,,,0,,,122191328320383525,1237671125370339691,,510153153,0.002772,0.004805,0.004163,15.434878,0.002772,1.26181e+04,-0.004,0.5967,0.4349,-0.2210
